#height_over_sea_level	fall	net_fall	flow	power_of_hydroelectrical_turbine
0.7153846153846154	0.7173515981735159	0.7235077828165216	0.1	0.1486770099942537
0.7769230769230769	0.7544901065449012	0.7711606814560606	0.30000000000000004	0.3472173441385125
0.5102564102564102	0.48559107052257755	0.49220492707439634	0.6333333333333333	0.53337003084381
0.32564102564102565	0.3295281582952815	0.3433631572496629	0.23333333333333334	0.1781925491522875
0.5717948717948718	0.5752917300862506	0.586236058340483	0.1	0.1285503051263737
0.7769230769230769	0.7534753932014205	0.767238632185317	0.3666666666666667	0.41208135748566554
0.32564102564102565	0.32628107559614405	0.3310087020468195	0.43333333333333335	0.3151254607327687
0.5923076923076923	0.5742770167427702	0.6025125628140703	0.16666666666666669	0.18806972885015066
0.4487179487179487	0.4297818366311519	0.4573967397965436	0.30000000000000004	0.26261902076721066
0.8589743589743589	0.8275494672754947	0.8069493810515994	0.8333333333333333	0.8384913921961401
0.7153846153846154	0.6905631659056317	0.6986027699472975	0.5	0.5166288055765895
0.6538461538461539	0.6246067985794014	0.6108469175144012	0.8333333333333333	0.7212025684677088
0.8589743589743589	0.832623033992897	0.8358744944233363	0.5	0.5664371729670027
0.3666666666666667	0.3648401826484019	0.36032602034563066	0.5666666666666667	0.42072979712542136
0.7769230769230769	0.7782343987823439	0.782338521877681	0.1	0.15443261173496878
0.4487179487179487	0.42166412988330804	0.41474445397720305	0.8333333333333333	0.5904033324919757
0.2230769230769231	0.2227803145611366	0.22305429586959186	0.5666666666666667	0.34306282792805853
0.4897435897435898	0.46732623033992904	0.4828900600563796	0.5	0.4315865318346429
0.38717948717948714	0.38716387620497206	0.38983944110797897	0.43333333333333335	0.34159206331305125
0.4076923076923077	0.3831050228310502	0.3882706213996814	0.7	0.5095614020955174
0.8794871794871795	0.8571790969051243	0.8728398088000979	0.23333333333333334	0.30068418480508247
0.6538461538461539	0.6296803652968037	0.6397720308861381	0.5	0.4943267438925497
0.4076923076923077	0.4129375951293759	0.42935408751072435	0.1	0.1
0.8794871794871795	0.8488584474885845	0.8334232136291213	0.7666666666666666	0.8059483979299024
0.3666666666666667	0.37011669203450015	0.3825836499571025	0.23333333333333334	0.18936291331689997
0.6128205128205128	0.5911212582445459	0.6103566613555583	0.3666666666666667	0.3666910123321536
0.7358974358974358	0.7139015728056826	0.731940188748621	0.30000000000000004	0.337769793831596
0.8794871794871795	0.8468290208016237	0.8196960411815174	0.9	0.8991192597485594
0.7974358974358974	0.7666666666666667	0.74811864199044	0.8333333333333333	0.8054815339917404
0.6538461538461539	0.6564687975646879	0.6646770437553622	0.1	0.14043528617792742
0.2230769230769231	0.21973617453069505	0.205895330310087	0.7666666666666666	0.39794082213164206
0.42820512820512824	0.40542871638762057	0.4191567594067902	0.5666666666666667	0.4523104215559387
0.46923076923076923	0.44195839675291737	0.4343547003309228	0.8333333333333333	0.6024014492831455
0.5923076923076923	0.5730593607305936	0.5982963598480205	0.23333333333333334	0.24483666027592946
0.6128205128205128	0.5840182648401827	0.5716264248069616	0.8333333333333333	0.6940972501928857
0.38717948717948714	0.38513444951801123	0.37993626669935054	0.5666666666666667	0.4327250497206514
0.6538461538461539	0.6306950786402842	0.6447726437063366	0.43333333333333335	0.4371502324474017
0.7153846153846154	0.6925925925925925	0.7084078931241574	0.3666666666666667	0.39541030501896635
0.5512820512820513	0.5312531709791986	0.5554479715651427	0.30000000000000004	0.29147006646724705
0.2230769230769231	0.22582445459157796	0.23776198063488171	0.3666666666666667	0.23204086491556888
0.5512820512820513	0.5241501775748352	0.5196592719696043	0.7666666666666666	0.6297344711351703
0.6128205128205128	0.5901065449010655	0.6055521509988969	0.43333333333333335	0.42354530173409155
0.42820512820512824	0.4119228817858954	0.44563059198431176	0.16666666666666669	0.15450994502533916
0.32564102564102565	0.3283105022831052	0.3397352616742247	0.30000000000000004	0.2241371162201206
0.8589743589743589	0.8336377473363775	0.8408751072435348	0.43333333333333335	0.5001253085723595
0.2846153846153846	0.28670725520040585	0.2965927196960413	0.3666666666666667	0.2549472719428736
0.8589743589743589	0.8265347539320144	0.8000857948277975	0.9	0.8761398157247937
0.4076923076923077	0.3891933028919332	0.41817624708910395	0.30000000000000004	0.2505822373308558
0.24358974358974358	0.24713343480466785	0.26129427625934554	0.30000000000000004	0.19798127889928951
0.5102564102564102	0.4815322171486557	0.4667116068145607	0.9	0.650395348545794
0.8179487179487179	0.7940639269406392	0.8064591248927565	0.3666666666666667	0.42252564797957826
0.18205128205128207	0.1852359208523593	0.19854148792744208	0.3666666666666667	0.21735040394113364
0.7153846153846154	0.6875190258751902	0.6824243167054787	0.7	0.6774505433916734
0.6948717948717948	0.6970573313039066	0.7038975364628018	0.1	0.14598609790895795
0.8794871794871795	0.847843734145104	0.8265596274053192	0.8333333333333333	0.8501887684136472
0.5717948717948718	0.5454591577879249	0.5451525922294399	0.7	0.6066891506047929
0.7358974358974358	0.7098427194317607	0.7133104547125875	0.5666666666666667	0.5825898059686264
0.3666666666666667	0.3688990360223239	0.3789557543816643	0.30000000000000004	0.23784945428116738
0.6333333333333333	0.604312531709792	0.5912366711606815	0.8333333333333333	0.7077995635681437
0.5102564102564102	0.48254693049213604	0.4735751930383625	0.8333333333333333	0.6267342258883931
0.3666666666666667	0.36078132927448003	0.33630346856232374	0.8333333333333333	0.5336192158905592
0.30512820512820515	0.30294266869609354	0.29610246353719816	0.6333333333333333	0.41831241575236155
0.14102564102564102	0.1468797564687976	0.16687094006618453	0.23333333333333334	0.12499727006324503
0.8179487179487179	0.786960933536276	0.7677288883441598	0.8333333333333333	0.8170328362163255
0.14102564102564102	0.14261796042617964	0.1495158720431425	0.5	0.2702291893788454
0.6538461538461539	0.6266362252663622	0.6235935776443192	0.7	0.6473865107111978
0.7974358974358974	0.7727549467275495	0.7820443681823753	0.43333333333333335	0.48251766403339647
0.14102564102564102	0.145662100456621	0.16324304449074645	0.30000000000000004	0.16382001392715279
0.5512820512820513	0.5549974632166412	0.5666258119867631	0.1	0.12519203538714083
0.12051282051282051	0.12029426686960934	0.11961024635371982	0.6333333333333333	0.29918048193676927
0.8384615384615385	0.8102993404363269	0.8059688687339135	0.6333333333333333	0.6803949368176277
0.5923076923076923	0.5687975646879757	0.5809412918249787	0.5	0.4710050284539966
0.6128205128205128	0.5921359715880266	0.6142787106263021	0.30000000000000004	0.3075066995333151
0.18205128205128207	0.18117706747843737	0.1784409854148793	0.6333333333333333	0.3501903795238632
0.4487179487179487	0.4226788432267884	0.4216080402010052	0.7666666666666666	0.561741323723956
0.6128205128205128	0.5860476915271435	0.5843730849368796	0.7	0.6272555095494082
0.9	0.867123287671233	0.8393062875352372	0.9	0.9
0.6948717948717948	0.6712836123795028	0.6839931364137762	0.43333333333333335	0.45408908723445773
0.6948717948717948	0.6722983257229832	0.6887976467704376	0.3666666666666667	0.38973203656862165
0.18205128205128207	0.1874682902080163	0.20609143277362416	0.23333333333333334	0.13723025092146554
0.8794871794871795	0.8539320142059869	0.8604853535972545	0.43333333333333335	0.5059296016440485
0.6333333333333333	0.6053272450532725	0.5981002573844835	0.7666666666666666	0.6776839753607544
0.1	0.10507356671740234	0.12402255178330682	0.30000000000000004	0.14996446606912378
0.6333333333333333	0.6104008117706748	0.6251623973526167	0.43333333333333335	0.43032485352322947
0.7564102564102564	0.7270928462709285	0.7157617355068024	0.7666666666666666	0.7438798398198421
0.8384615384615385	0.8133434804667682	0.821264860889815	0.43333333333333335	0.4941420032544426
0.46923076923076923	0.4525114155251142	0.4848510846917514	0.16666666666666669	0.16340470551590436
0.16153846153846155	0.16392694063926938	0.17412673121706096	0.43333333333333335	0.24574604248676649
0.34615384615384615	0.3465753424657534	0.3506189484005393	0.43333333333333335	0.32368654239636535
0.8794871794871795	0.8559614408929479	0.8692119132246597	0.30000000000000004	0.3696883933829913
0.12051282051282051	0.12435312024353126	0.1397107488662826	0.3666666666666667	0.19342720735525515
0.34615384615384615	0.3435312024353122	0.3353229562446378	0.6333333333333333	0.44201220505494776
0.5717948717948718	0.5495180111618468	0.5663316582914573	0.43333333333333335	0.40975276618673484
0.6333333333333333	0.6032978183663117	0.5843730849368796	0.9	0.7335229073020885
0.7974358974358974	0.7747843734145106	0.7907709278097805	0.30000000000000004	0.35166544043278003
0.7564102564102564	0.7579401319127346	0.7627282755239613	0.1	0.15258663745186807
0.6948717948717948	0.6745306950786403	0.6963475916166196	0.23333333333333334	0.26708716643305563
0.34615384615384615	0.3404870624048707	0.31669322220860396	0.8333333333333333	0.5149446583640787
0.8179487179487179	0.7930492135971589	0.8016546145360951	0.43333333333333335	0.4880713399603668
0.9	0.8701674277016742	0.8589165338889571	0.7	0.7620016075299711
0.34615384615384615	0.34860476915271454	0.3593455080279445	0.30000000000000004	0.23093242108692652
0.12051282051282051	0.12333840690005071	0.1349062385096213	0.43333333333333335	0.22806249675540302
0.32564102564102565	0.3222222222222222	0.3098296359848021	0.7	0.4604375775346792
0.38717948717948714	0.3861491628614917	0.3848388282877805	0.5	0.38896586415476686
0.8179487179487179	0.8188229325215626	0.8215590145851207	0.1	0.15821478247326898
0.3666666666666667	0.35976661593099957	0.32943988233852195	0.9	0.517606928489978
0.8794871794871795	0.8583967529173009	0.8770560117661478	0.16666666666666669	0.23111429752909393
0.5307692307692308	0.5079147640791477	0.5221105527638192	0.5	0.4476360537824393
0.32564102564102565	0.3272957889396245	0.33581321240348094	0.3666666666666667	0.27052849785453825
0.9	0.8774733637747336	0.8924500551538178	0.23333333333333334	0.3027564305674151
0.2641025641025641	0.2603247082699137	0.24511582301752663	0.7666666666666666	0.44669659751423607
0.6333333333333333	0.6361745306950786	0.6450667974016424	0.1	0.13770857164338612
0.38717948717948714	0.38107559614408937	0.3559137149160436	0.8333333333333333	0.5477282450892466
0.7153846153846154	0.6936073059360732	0.7123299423949012	0.30000000000000004	0.33268298184278783
0.30512820512820515	0.3039573820395739	0.30149528128447123	0.5666666666666667	0.3858224091110073
0.2641025641025641	0.2623541349568749	0.25688197082975855	0.6333333333333333	0.3962151440780063
0.2230769230769231	0.223795027904617	0.2279568574580218	0.5	0.3081998349507089
0.4897435897435898	0.4941146626078132	0.5077950729256037	0.1	0.11457875733278913
0.4487179487179487	0.4206494165398277	0.40788086775340127	0.9	0.5981266368432264
0.42820512820512824	0.4013698630136987	0.39513420762348317	0.8333333333333333	0.5784453144439611
0.3666666666666667	0.36585489599188237	0.3652285819340607	0.5	0.3783583144922944
0.5717948717948718	0.543429731100964	0.5324059320995219	0.8333333333333333	0.6666768703647017
0.5307692307692308	0.5038559107052258	0.5000490256158844	0.7666666666666666	0.6167095400996383
0.38717948717948714	0.3904109589041095	0.40219389631082236	0.23333333333333334	0.19487935469665477
0.7153846153846154	0.684474885844749	0.6628140703517589	0.9	0.7839814471708009
0.42820512820512824	0.40238457635717906	0.4019977938472853	0.7666666666666666	0.5484858249152824
0.5307692307692308	0.5069000507356674	0.5172079911753893	0.5666666666666667	0.49746733474036964
0.4897435897435898	0.47037037037037055	0.49661723250398326	0.30000000000000004	0.2744825203492171
